"season","playerId","gameId","squadId","firstname","surname","round","game","startingPositionCode","quartersPlayed","minutesPlayed","blocks","centrePassReceives","deflections","feeds","goalAssists","goalAttempts","goals","intercepts","passes","penalties","rebounds","turnovers"
2017,80003,"1_4","810","Kate","Beveridge",1,4,"GS",4,60,0,0,1,10,6,36,32,1,10,1,0,7
2017,80003,"10_4","810","Kate","Beveridge",10,4,"GS",2,30,0,0,0,1,0,23,17,0,1,2,1,5
2017,80003,"10_4","810","Kate","Beveridge",10,4,"I",1,11,0,0,1,4,3,10,8,0,4,0,1,1
2017,80003,"12_1","810","Kate","Beveridge",12,1,"GS",4,60,0,0,0,4,2,40,34,0,4,0,2,8
2017,80003,"13_3","810","Kate","Beveridge",13,3,"GS",4,60,0,0,0,4,1,31,24,0,4,4,2,7
2017,80003,"14_3","810","Kate","Beveridge",14,3,"GA",2,30,0,5,1,7,3,5,5,0,7,0,0,0
2017,80003,"2_2","810","Kate","Beveridge",2,2,"GS",3,45,0,0,0,3,2,26,24,0,3,2,3,6
2017,80003,"3_1","810","Kate","Beveridge",3,1,"GS",1,15,0,0,0,1,1,7,5,0,1,0,1,4
2017,80003,"4_2","810","Kate","Beveridge",4,2,"I",1,15,0,0,0,1,0,11,10,0,1,0,0,1
2017,80003,"6_1","810","Kate","Beveridge",6,1,"GA",2,30,0,13,2,1,0,22,18,0,1,0,1,6
2017,80003,"6_1","810","Kate","Beveridge",6,1,"I",1,5,0,1,0,0,1,3,3,0,0,1,0,0
2017,80003,"7_2","810","Kate","Beveridge",7,2,"I",1,2,0,0,0,0,0,1,0,0,0,0,0,1
2017,80009,"1_4","810","Natalie","Medhurst",1,4,"GA",4,60,0,15,0,24,13,20,19,1,24,0,1,3
2017,80009,"10_4","810","Natalie","Medhurst",10,4,"GA",4,60,0,18,3,24,10,16,13,0,24,3,0,3
2017,80009,"11_1","810","Natalie","Medhurst",11,1,"GA",4,60,0,19,2,17,6,18,15,0,17,4,1,5
2017,80009,"12_1","810","Natalie","Medhurst",12,1,"GA",4,60,0,26,1,18,11,23,16,0,18,2,1,5
2017,80009,"13_3","810","Natalie","Medhurst",13,3,"GA",4,60,0,13,1,17,7,23,18,0,17,1,0,4
2017,80009,"14_3","810","Natalie","Medhurst",14,3,"GA",2,30,0,8,1,10,4,7,3,0,10,3,0,4
2017,80009,"14_3","810","Natalie","Medhurst",14,3,"I",1,10,0,4,0,4,2,0,0,0,4,1,0,0
2017,80009,"2_2","810","Natalie","Medhurst",2,2,"GA",4,60,0,25,0,25,12,22,15,1,25,1,1,8
2017,80009,"3_1","810","Natalie","Medhurst",3,1,"GA",4,60,0,27,0,11,7,16,14,0,11,4,1,3
2017,80009,"4_2","810","Natalie","Medhurst",4,2,"GA",4,60,0,19,3,29,10,10,7,0,29,6,0,2
2017,80009,"5_1","810","Natalie","Medhurst",5,1,"GA",4,60,0,18,2,19,8,9,7,0,19,3,0,7
2017,80009,"6_1","810","Natalie","Medhurst",6,1,"GA",2,30,0,6,0,5,2,8,6,0,5,2,0,1
2017,80009,"6_1","810","Natalie","Medhurst",6,1,"GS",2,30,0,0,0,12,4,15,11,0,12,0,0,1
2017,80009,"7_2","810","Natalie","Medhurst",7,2,"GA",4,59,0,17,2,21,8,21,17,0,21,0,0,6
2017,80009,"8_1","810","Natalie","Medhurst",8,1,"GA",4,60,0,15,1,21,7,14,11,2,21,2,1,2
2017,80009,"9_2","810","Natalie","Medhurst",9,2,"GA",4,60,0,18,0,16,8,18,13,0,16,4,0,6
2017,80010,"1_3","8117","Geva","Mentor",1,3,"GK",4,60,0,0,3,0,0,0,0,2,0,19,3,0
2017,80010,"10_1","8117","Geva","Mentor",10,1,"GK",4,60,0,0,2,0,0,0,0,0,0,14,1,0
2017,80010,"11_3","8117","Geva","Mentor",11,3,"GK",4,60,0,0,6,0,0,0,0,2,0,16,2,1
2017,80010,"12_1","8117","Geva","Mentor",12,1,"GK",4,60,0,0,9,0,0,0,0,2,0,8,5,0
2017,80010,"13_2","8117","Geva","Mentor",13,2,"GK",4,60,1,0,10,0,0,0,0,7,0,16,4,0
2017,80010,"14_2","8117","Geva","Mentor",14,2,"GK",4,60,0,0,3,0,0,0,0,1,0,8,2,0
2017,80010,"15_2","8117","Geva","Mentor",15,2,"GK",4,60,1,0,5,0,0,0,0,0,0,20,0,0
2017,80010,"17_1","8117","Geva","Mentor",17,1,"GK",4,60,0,0,5,0,0,0,0,3,0,11,4,0
2017,80010,"2_4","8117","Geva","Mentor",2,4,"GK",4,60,0,0,5,0,0,0,0,2,0,12,2,0
2017,80010,"3_4","8117","Geva","Mentor",3,4,"GK",4,60,0,0,13,0,0,0,0,3,0,11,4,0
2017,80010,"4_3","8117","Geva","Mentor",4,3,"GK",4,60,0,0,8,0,0,0,0,3,0,13,1,1
2017,80010,"5_3","8117","Geva","Mentor",5,3,"GK",4,60,0,0,7,0,0,0,0,3,0,13,5,0
2017,80010,"6_1","8117","Geva","Mentor",6,1,"GK",4,60,0,0,4,0,0,0,0,5,0,12,5,1
2017,80010,"7_3","8117","Geva","Mentor",7,3,"GK",4,60,0,0,7,0,0,0,0,2,0,28,0,0
2017,80010,"8_4","8117","Geva","Mentor",8,4,"GK",4,60,0,0,6,0,0,0,0,5,0,14,2,0
2017,80010,"9_1","8117","Geva","Mentor",9,1,"GK",4,60,0,0,7,0,0,0,0,4,0,13,5,1
2017,80041,"1_2","8119","Madi","Robinson",1,2,"WA",4,60,0,21,0,29,13,0,0,0,29,6,0,5
2017,80041,"10_2","8119","Madi","Robinson",10,2,"WA",4,60,0,25,1,44,27,0,0,0,44,5,0,4
2017,80041,"11_3","8119","Madi","Robinson",11,3,"WA",4,60,0,22,2,28,8,0,0,1,28,7,0,3
2017,80041,"12_2","8119","Madi","Robinson",12,2,"WA",4,55,0,21,1,44,16,0,0,0,44,3,0,2
2017,80041,"13_3","8119","Madi","Robinson",13,3,"WA",4,60,0,16,0,39,13,0,0,0,39,5,0,3
2017,80041,"14_4","8119","Madi","Robinson",14,4,"WA",4,60,0,12,1,33,16,0,0,0,33,2,0,3
2017,80041,"15_1","8119","Madi","Robinson",15,1,"WA",4,60,0,29,0,35,23,0,0,2,35,7,0,3
2017,80041,"2_3","8119","Madi","Robinson",2,3,"WA",4,60,0,19,1,46,17,0,0,0,46,5,0,2
2017,80041,"3_2","8119","Madi","Robinson",3,2,"WA",4,60,0,32,1,34,25,0,0,0,34,3,0,1
2017,80041,"4_4","8119","Madi","Robinson",4,4,"WA",4,54,0,24,0,30,14,0,0,2,30,5,0,3
2017,80041,"5_3","8119","Madi","Robinson",5,3,"WA",4,60,0,23,0,39,15,0,0,0,39,2,0,4
2017,80041,"6_4","8119","Madi","Robinson",6,4,"WA",4,60,0,27,1,43,21,0,0,0,43,5,0,2
2017,80041,"7_4","8119","Madi","Robinson",7,4,"WA",4,60,0,22,0,36,17,0,0,0,36,5,0,1
2017,80041,"8_1","8119","Madi","Robinson",8,1,"WA",4,60,0,17,1,41,20,0,0,1,41,10,0,1
2017,80041,"9_3","8119","Madi","Robinson",9,3,"WA",4,60,0,28,1,39,26,0,0,0,39,3,0,2
2017,80045,"10_3","801","Renae","Ingles",10,3,"WD",4,60,0,5,3,5,3,0,0,2,5,10,0,0
2017,80045,"11_4","801","Renae","Ingles",11,4,"WD",4,60,0,15,6,0,0,0,0,3,0,6,0,1
2017,80045,"12_3","801","Renae","Ingles",12,3,"WD",4,60,0,4,3,0,0,0,0,1,0,9,0,0
2017,80045,"13_4","801","Renae","Ingles",13,4,"C",1,15,0,4,0,2,0,0,0,1,2,0,0,0
2017,80045,"13_4","801","Renae","Ingles",13,4,"WD",3,45,0,11,2,1,0,0,0,1,1,5,0,1
2017,80045,"14_4","801","Renae","Ingles",14,4,"WD",4,60,0,13,2,0,0,0,0,2,0,10,0,1
2017,80045,"6_3","801","Renae","Ingles",6,3,"C",3,45,0,0,6,13,6,0,0,1,13,9,0,5
2017,80045,"6_3","801","Renae","Ingles",6,3,"WD",1,15,0,4,0,0,0,0,0,2,0,2,0,0
2017,80045,"7_2","801","Renae","Ingles",7,2,"WD",4,60,0,9,3,0,0,0,0,0,0,3,0,1
2017,80045,"8_3","801","Renae","Ingles",8,3,"WD",4,60,0,13,3,0,0,0,0,0,0,9,0,0
2017,80045,"9_1","801","Renae","Ingles",9,1,"WD",4,60,0,6,1,0,0,0,0,0,0,9,0,3
2017,80048,"1_2","8119","Sharni","Layton",1,2,"GK",4,60,0,0,2,0,0,0,0,2,0,26,4,1
2017,80048,"10_2","8119","Sharni","Layton",10,2,"GK",4,60,0,0,7,0,0,0,0,6,0,22,0,0
2017,80048,"11_3","8119","Sharni","Layton",11,3,"GK",4,60,0,0,9,0,0,0,0,4,0,25,0,0
2017,80048,"12_2","8119","Sharni","Layton",12,2,"GK",4,60,0,0,3,0,0,0,0,1,0,16,2,0
2017,80048,"13_3","8119","Sharni","Layton",13,3,"GK",4,60,0,0,9,0,0,0,0,3,0,20,2,0
2017,80048,"14_4","8119","Sharni","Layton",14,4,"GK",4,60,0,0,11,0,0,0,0,2,0,19,6,1
2017,80048,"15_1","8119","Sharni","Layton",15,1,"GK",4,60,0,0,4,0,0,0,0,5,0,10,2,0
2017,80048,"2_3","8119","Sharni","Layton",2,3,"GK",4,60,0,0,9,0,0,0,0,4,0,22,1,1
2017,80048,"3_2","8119","Sharni","Layton",3,2,"GK",4,60,0,0,7,0,0,0,0,2,0,23,4,0
2017,80048,"4_4","8119","Sharni","Layton",4,4,"GK",4,60,0,0,5,0,0,0,0,8,0,18,1,0
2017,80048,"5_3","8119","Sharni","Layton",5,3,"GK",4,60,0,0,3,0,0,0,0,4,0,20,2,0
2017,80048,"6_4","8119","Sharni","Layton",6,4,"GK",4,60,0,0,6,0,0,0,0,5,0,15,1,1
2017,80048,"7_4","8119","Sharni","Layton",7,4,"GK",4,60,0,0,5,0,0,0,0,5,0,22,2,0
2017,80048,"8_1","8119","Sharni","Layton",8,1,"GK",4,60,0,0,6,0,0,0,0,4,0,18,4,1
2017,80048,"9_3","8119","Sharni","Layton",9,3,"GK",4,60,0,0,5,0,0,0,0,2,0,19,2,0
2017,80052,"1_2","8119","Caitlin","Thwaites",1,2,"GS",4,60,0,0,0,3,1,48,47,0,3,3,0,5
2017,80052,"10_2","8119","Caitlin","Thwaites",10,2,"GS",4,60,0,0,0,2,1,45,43,0,2,2,2,3
2017,80052,"11_3","8119","Caitlin","Thwaites",11,3,"GS",4,60,0,3,0,3,1,41,33,0,3,7,5,5
2017,80052,"12_2","8119","Caitlin","Thwaites",12,2,"GS",4,60,0,0,0,2,2,51,48,0,2,3,4,6
2017,80052,"13_3","8119","Caitlin","Thwaites",13,3,"GS",4,60,0,0,0,0,0,49,45,0,0,3,2,4
2017,80052,"14_4","8119","Caitlin","Thwaites",14,4,"GS",4,60,0,0,2,1,0,44,39,0,1,4,1,4
2017,80052,"15_1","8119","Caitlin","Thwaites",15,1,"GS",4,60,0,0,0,1,0,45,37,0,1,6,3,5
2017,80052,"2_3","8119","Caitlin","Thwaites",2,3,"GS",4,60,0,0,0,3,1,40,32,0,3,4,3,7
2017,80052,"3_2","8119","Caitlin","Thwaites",3,2,"GS",4,60,0,0,0,3,3,46,42,0,3,2,1,3
2017,80052,"4_4","8119","Caitlin","Thwaites",4,4,"GS",4,60,0,0,0,2,0,47,46,0,2,1,4,3
2017,80052,"5_3","8119","Caitlin","Thwaites",5,3,"GS",4,60,0,0,0,0,0,45,42,0,0,3,1,5
2017,80052,"6_4","8119","Caitlin","Thwaites",6,4,"GS",4,60,0,0,0,0,0,39,36,0,0,5,1,5
2017,80052,"7_4","8119","Caitlin","Thwaites",7,4,"GS",4,60,0,0,0,3,2,47,43,0,3,2,2,4
2017,80052,"8_1","8119","Caitlin","Thwaites",8,1,"GS",4,60,0,0,0,0,0,54,50,0,0,2,2,2
2017,80052,"9_3","8119","Caitlin","Thwaites",9,3,"GS",4,60,0,0,0,2,1,51,48,0,2,2,1,4
2017,80067,"1_4","801","Erin","Bell",1,4,"GA",4,60,0,14,0,12,6,28,19,0,12,7,0,3
2017,80067,"10_3","801","Erin","Bell",10,3,"GA",4,60,0,18,1,11,5,26,19,0,11,8,0,10
2017,80067,"11_4","801","Erin","Bell",11,4,"GA",4,60,0,13,3,8,6,21,20,1,8,10,1,4
2017,80067,"12_3","801","Erin","Bell",12,3,"GA",3,37,0,7,0,8,3,10,8,1,8,3,0,6
2017,80067,"13_4","801","Erin","Bell",13,4,"GA",1,15,0,3,0,5,3,4,2,1,5,1,1,1
2017,80067,"13_4","801","Erin","Bell",13,4,"GS",3,45,0,2,0,8,4,25,24,1,8,2,0,2
2017,80067,"14_4","801","Erin","Bell",14,4,"GA",2,30,0,6,0,9,5,13,11,1,9,5,0,1
2017,80067,"14_4","801","Erin","Bell",14,4,"GS",2,30,0,0,0,3,1,16,11,0,3,3,3,7
2017,80067,"2_1","801","Erin","Bell",2,1,"GA",4,60,0,20,0,13,7,26,17,0,13,3,2,8
2017,80067,"3_4","801","Erin","Bell",3,4,"GA",2,30,0,9,0,6,3,16,9,0,6,5,0,10
2017,80067,"3_4","801","Erin","Bell",3,4,"GS",2,30,0,2,0,3,1,12,9,0,3,2,2,2
2017,80067,"4_4","801","Erin","Bell",4,4,"GA",3,45,0,9,0,5,3,12,8,1,5,5,0,5
2017,80067,"4_4","801","Erin","Bell",4,4,"WA",1,15,0,4,0,10,5,0,0,0,10,0,0,1
2017,80067,"5_4","801","Erin","Bell",5,4,"GS",1,15,0,1,0,8,0,2,1,0,8,1,0,1
2017,80067,"5_4","801","Erin","Bell",5,4,"WA",3,45,0,6,1,20,10,3,2,0,20,4,0,1
2017,80067,"6_3","801","Erin","Bell",6,3,"GA",1,15,0,2,1,3,1,5,3,0,3,1,0,3
2017,80067,"6_3","801","Erin","Bell",6,3,"GS",2,30,0,0,0,3,2,7,6,0,3,0,0,1
2017,80067,"6_3","801","Erin","Bell",6,3,"WA",1,15,0,5,0,2,0,0,0,0,2,4,0,0
2017,80067,"7_2","801","Erin","Bell",7,2,"GA",4,60,0,14,0,7,0,26,21,0,7,6,0,6
2017,80067,"8_3","801","Erin","Bell",8,3,"GA",4,60,0,13,0,19,9,19,15,0,19,8,0,7
2017,80067,"9_1","801","Erin","Bell",9,1,"GA",4,60,0,18,0,16,8,27,16,0,16,3,0,6
2017,80068,"1_1","8118","Bec","Bulley",1,1,"GD",4,60,0,7,5,0,0,0,0,2,0,9,2,0
2017,80068,"10_4","8118","Bec","Bulley",10,4,"GD",4,60,0,13,3,0,0,0,0,2,0,11,1,1
2017,80068,"11_4","8118","Bec","Bulley",11,4,"GD",4,60,0,12,4,2,0,0,0,1,2,13,0,1
2017,80068,"12_4","8118","Bec","Bulley",12,4,"GD",4,60,0,17,5,0,0,0,0,3,0,8,0,1
2017,80068,"13_1","8118","Bec","Bulley",13,1,"GD",4,60,0,8,4,1,0,0,0,1,1,8,2,0
2017,80068,"14_2","8118","Bec","Bulley",14,2,"GD",4,60,0,11,4,0,0,0,0,2,0,13,1,1
2017,80068,"15_1","8118","Bec","Bulley",15,1,"GD",4,60,0,6,2,1,0,0,0,3,1,11,0,0
2017,80068,"16_1","8118","Bec","Bulley",16,1,"GD",4,60,0,12,2,1,0,0,0,1,1,20,1,2
2017,80068,"17_1","8118","Bec","Bulley",17,1,"GD",4,60,0,13,1,0,0,0,0,1,0,9,0,0
2017,80068,"2_2","8118","Bec","Bulley",2,2,"GD",4,60,0,11,3,0,0,0,0,1,0,9,1,0
2017,80068,"3_2","8118","Bec","Bulley",3,2,"GD",4,60,0,14,5,0,0,0,0,0,0,14,0,1
2017,80068,"4_3","8118","Bec","Bulley",4,3,"GD",4,60,0,6,4,0,0,0,0,0,0,13,1,0
2017,80068,"5_4","8118","Bec","Bulley",5,4,"GD",4,60,1,10,5,0,0,0,0,1,0,6,0,0
2017,80068,"6_2","8118","Bec","Bulley",6,2,"GD",4,60,0,11,4,0,0,0,0,1,0,6,0,4
2017,80068,"7_1","8118","Bec","Bulley",7,1,"GD",4,60,0,6,2,0,0,0,0,2,0,17,1,1
2017,80068,"8_2","8118","Bec","Bulley",8,2,"GD",4,58,0,5,1,0,0,0,0,1,0,13,0,1
2017,80068,"9_3","8118","Bec","Bulley",9,3,"GD",4,60,0,12,2,2,1,0,0,0,2,10,2,0
2017,80069,"1_1","8118","Kimberlee","Green",1,1,"WA",4,60,0,26,2,35,10,0,0,0,36,4,0,2
2017,80069,"2_2","8118","Kimberlee","Green",2,2,"WA",4,60,0,17,3,44,23,0,0,1,44,6,0,2
2017,80069,"3_2","8118","Kimberlee","Green",3,2,"WA",4,60,0,11,0,27,11,0,0,0,27,4,0,1
2017,80069,"4_3","8118","Kimberlee","Green",4,3,"WA",4,60,0,27,0,39,17,0,0,1,39,5,0,2
2017,80069,"5_4","8118","Kimberlee","Green",5,4,"WA",1,1,0,0,0,0,0,0,0,0,0,0,0,0
2017,80072,"1_1","8118","Susan","Pettitt",1,1,"GA",3,37,0,10,0,6,1,12,11,0,6,1,0,2
2017,80072,"10_4","8118","Susan","Pettitt",10,4,"GA",4,60,0,13,0,18,11,24,21,1,18,3,3,1
2017,80072,"11_4","8118","Susan","Pettitt",11,4,"GA",2,30,0,7,0,5,3,9,7,0,5,2,1,1
2017,80072,"11_4","8118","Susan","Pettitt",11,4,"WA",2,30,0,11,0,11,3,0,0,0,11,1,0,2
2017,80072,"12_4","8118","Susan","Pettitt",12,4,"GS",4,60,0,1,0,17,8,24,20,0,17,3,1,7
2017,80072,"13_1","8118","Susan","Pettitt",13,1,"GA",1,15,0,5,0,5,2,7,5,0,5,0,0,2
2017,80072,"13_1","8118","Susan","Pettitt",13,1,"GS",2,30,0,2,0,6,2,12,10,0,6,2,0,2
2017,80072,"13_1","8118","Susan","Pettitt",13,1,"WA",1,15,0,5,0,11,7,0,0,0,11,2,0,0
2017,80072,"14_2","8118","Susan","Pettitt",14,2,"GS",2,30,0,0,0,10,4,11,9,0,10,0,1,0
2017,80072,"14_2","8118","Susan","Pettitt",14,2,"WA",2,30,0,10,0,18,8,0,0,0,18,4,0,0
2017,80072,"15_1","8118","Susan","Pettitt",15,1,"WA",4,60,0,20,0,36,14,0,0,1,36,6,0,0
2017,80072,"16_1","8118","Susan","Pettitt",16,1,"WA",4,60,0,25,2,32,23,0,0,0,32,3,0,0
2017,80072,"17_1","8118","Susan","Pettitt",17,1,"WA",4,60,0,18,1,32,18,7,4,0,32,9,0,4
2017,80072,"2_2","8118","Susan","Pettitt",2,2,"GA",3,45,0,16,0,12,9,21,15,0,12,0,1,3
2017,80072,"3_2","8118","Susan","Pettitt",3,2,"GA",4,60,0,22,0,16,6,21,16,0,16,0,0,4
2017,80072,"4_3","8118","Susan","Pettitt",4,3,"GA",4,60,0,15,2,18,7,29,23,0,18,6,0,5
2017,80072,"5_4","8118","Susan","Pettitt",5,4,"GA",2,30,0,3,0,8,4,17,14,0,8,1,1,4
2017,80072,"5_4","8118","Susan","Pettitt",5,4,"I",1,10,0,2,0,4,3,2,2,0,4,0,0,0
2017,80072,"6_2","8118","Susan","Pettitt",6,2,"GA",3,45,0,16,1,13,7,21,16,1,13,4,0,5
2017,80072,"6_2","8118","Susan","Pettitt",6,2,"WA",1,15,0,4,0,6,5,0,0,0,6,0,0,0
2017,80072,"7_1","8118","Susan","Pettitt",7,1,"GA",4,60,0,25,0,12,7,24,23,0,12,1,0,2
2017,80072,"8_2","8118","Susan","Pettitt",8,2,"GA",4,58,0,19,1,9,4,32,28,0,9,1,2,2
2017,80072,"9_3","8118","Susan","Pettitt",9,3,"GA",4,60,0,12,0,11,6,29,26,0,11,3,1,4
2017,80078,"1_3","807","Romelda","Aiken",1,3,"GS",4,60,0,0,1,7,3,52,40,0,7,2,8,7
2017,80078,"10_2","807","Romelda","Aiken",10,2,"GS",4,60,0,0,0,5,2,52,47,0,5,6,6,2
2017,80078,"11_2","807","Romelda","Aiken",11,2,"GS",4,60,0,0,1,6,1,53,42,0,6,3,8,4
2017,80078,"12_3","807","Romelda","Aiken",12,3,"GS",4,60,0,0,1,13,4,47,39,0,13,7,5,12
2017,80078,"13_1","807","Romelda","Aiken",13,1,"GS",4,60,0,0,1,7,4,49,40,0,7,5,5,6
2017,80078,"14_1","807","Romelda","Aiken",14,1,"GS",4,60,0,0,0,12,5,45,38,1,12,3,7,5
2017,80078,"2_3","807","Romelda","Aiken",2,3,"GS",4,60,0,0,0,2,0,52,41,0,2,3,6,10
2017,80078,"3_1","807","Romelda","Aiken",3,1,"GS",4,60,0,0,0,3,1,53,44,0,3,3,4,7
2017,80078,"4_1","807","Romelda","Aiken",4,1,"GS",4,60,0,0,0,6,1,57,45,0,6,2,9,1
2017,80078,"5_2","807","Romelda","Aiken",5,2,"GS",4,60,0,0,1,7,4,46,37,0,7,4,5,9
2017,80078,"7_3","807","Romelda","Aiken",7,3,"GS",4,60,0,0,0,3,1,42,30,0,3,2,9,3
2017,80078,"8_2","807","Romelda","Aiken",8,2,"GS",4,58,0,0,1,4,0,42,37,1,4,6,2,5
2017,80078,"9_2","807","Romelda","Aiken",9,2,"GS",4,60,0,0,3,3,1,43,38,0,3,4,2,7
2017,80105,"1_3","8117","Laura","Langman",1,3,"C",4,60,0,0,0,34,10,0,0,3,87,12,0,2
2017,80105,"10_1","8117","Laura","Langman",10,1,"C",1,15,0,0,0,7,3,0,0,1,7,1,0,0
2017,80105,"10_1","8117","Laura","Langman",10,1,"WD",3,45,0,10,2,0,0,0,0,1,0,8,0,0
2017,80105,"11_3","8117","Laura","Langman",11,3,"WD",4,60,0,9,2,0,0,0,0,1,0,10,0,0
2017,80105,"12_1","8117","Laura","Langman",12,1,"WD",4,60,0,8,3,2,1,0,0,0,2,10,0,0
2017,80105,"13_2","8117","Laura","Langman",13,2,"C",1,15,0,0,0,9,3,0,0,1,9,0,0,0
2017,80105,"13_2","8117","Laura","Langman",13,2,"WD",3,45,0,10,2,1,0,0,0,1,1,3,0,0
2017,80105,"14_2","8117","Laura","Langman",14,2,"WD",4,60,0,3,4,0,0,0,0,1,0,4,0,0
