"season","playerId","gameId","squadId","firstname","surname","round","game","startingPositionCode","quartersPlayed","minutesPlayed","blocks","centrePassReceives","deflections","feeds","goalAssists","goalAttempts","goals","intercepts","passes","penalties","rebounds","turnovers"
2017,80105,"15_2","8117","Laura","Langman",15,2,"WD",4,60,0,6,1,1,1,0,0,0,1,10,0,0
2017,80105,"17_1","8117","Laura","Langman",17,1,"WD",4,60,0,8,1,2,2,0,0,4,2,3,0,2
2017,80105,"2_4","8117","Laura","Langman",2,4,"C",4,60,0,0,1,19,5,0,0,0,71,6,0,1
2017,80105,"4_3","8117","Laura","Langman",4,3,"C",3,45,0,0,1,18,8,0,0,0,51,3,0,4
2017,80105,"4_3","8117","Laura","Langman",4,3,"WD",1,15,0,3,1,0,0,0,0,0,0,1,0,0
2017,80105,"5_3","8117","Laura","Langman",5,3,"WD",2,16,0,3,0,1,0,0,0,3,1,3,0,1
2017,80105,"7_3","8117","Laura","Langman",7,3,"WD",4,60,0,13,4,0,0,0,0,0,0,7,0,0
2017,80105,"8_4","8117","Laura","Langman",8,4,"C",1,15,0,0,1,15,7,0,0,0,15,1,0,0
2017,80105,"8_4","8117","Laura","Langman",8,4,"WD",3,45,0,3,2,1,0,0,0,0,1,10,0,1
2017,80105,"9_1","8117","Laura","Langman",9,1,"C",2,30,0,0,1,19,9,0,0,0,19,0,0,1
2017,80105,"9_1","8117","Laura","Langman",9,1,"WD",2,30,0,11,0,0,0,0,0,0,0,5,0,3
2017,80113,"1_3","8117","Caitlin","Bassett",1,3,"GS",4,60,0,0,1,1,0,51,48,0,1,3,3,3
2017,80113,"10_1","8117","Caitlin","Bassett",10,1,"GS",4,60,0,0,0,1,1,42,41,0,1,4,1,5
2017,80113,"11_3","8117","Caitlin","Bassett",11,3,"GS",4,60,0,0,0,3,1,37,37,1,3,5,1,3
2017,80113,"12_1","8117","Caitlin","Bassett",12,1,"GS",4,55,0,0,0,1,1,41,36,0,1,0,7,3
2017,80113,"13_2","8117","Caitlin","Bassett",13,2,"GS",4,60,0,0,1,1,1,52,49,0,1,3,2,6
2017,80113,"14_2","8117","Caitlin","Bassett",14,2,"GS",4,58,0,0,1,1,0,41,39,0,1,4,1,5
2017,80113,"15_2","8117","Caitlin","Bassett",15,2,"GS",4,60,0,0,1,0,0,47,44,0,0,6,3,3
2017,80113,"17_1","8117","Caitlin","Bassett",17,1,"GS",4,60,0,0,0,4,1,51,49,0,4,3,1,3
2017,80113,"2_4","8117","Caitlin","Bassett",2,4,"GS",4,60,0,0,1,4,0,53,50,1,4,1,2,6
2017,80113,"3_4","8117","Caitlin","Bassett",3,4,"GS",4,60,0,0,1,4,1,46,43,0,4,2,1,5
2017,80113,"4_3","8117","Caitlin","Bassett",4,3,"GS",4,60,0,0,1,3,0,47,45,0,3,3,1,3
2017,80113,"5_3","8117","Caitlin","Bassett",5,3,"GS",4,60,0,0,0,1,0,42,38,0,1,4,3,4
2017,80113,"6_1","8117","Caitlin","Bassett",6,1,"GS",4,60,0,0,1,2,2,45,43,0,2,6,2,6
2017,80113,"7_3","8117","Caitlin","Bassett",7,3,"GS",4,60,0,0,1,3,0,47,45,0,3,6,1,9
2017,80113,"8_4","8117","Caitlin","Bassett",8,4,"GS",4,60,0,0,0,1,1,41,38,0,1,7,3,6
2017,80113,"9_1","8117","Caitlin","Bassett",9,1,"GS",4,60,0,0,2,2,0,41,37,0,2,6,2,7
2017,80127,"1_4","801","Ama","Agbeze",1,4,"GD",1,15,0,1,1,0,0,0,0,1,0,2,0,0
2017,80127,"1_4","801","Ama","Agbeze",1,4,"GK",1,15,0,4,2,0,0,0,0,1,0,7,3,0
2017,80127,"1_4","801","Ama","Agbeze",1,4,"I",1,10,0,0,0,0,0,0,0,1,0,1,0,2
2017,80127,"10_3","801","Ama","Agbeze",10,3,"GK",4,60,0,0,5,0,0,0,0,4,0,13,0,0
2017,80127,"11_4","801","Ama","Agbeze",11,4,"GK",4,60,0,0,7,0,0,0,0,4,0,9,0,0
2017,80127,"12_3","801","Ama","Agbeze",12,3,"GK",4,60,0,5,1,0,0,0,0,3,0,20,0,0
2017,80127,"13_4","801","Ama","Agbeze",13,4,"GK",4,55,0,0,3,0,0,0,0,2,0,19,3,0
2017,80127,"14_4","801","Ama","Agbeze",14,4,"GK",4,60,0,0,2,0,0,0,0,3,0,8,1,1
2017,80127,"2_1","801","Ama","Agbeze",2,1,"GD",1,15,0,2,0,0,0,0,0,0,0,3,0,0
2017,80127,"2_1","801","Ama","Agbeze",2,1,"WD",3,45,0,3,3,1,0,0,0,0,1,3,0,2
2017,80127,"3_4","801","Ama","Agbeze",3,4,"WD",4,51,0,3,1,0,0,0,0,1,0,5,0,2
2017,80127,"4_4","801","Ama","Agbeze",4,4,"GD",1,15,0,3,2,0,0,0,0,0,0,1,0,0
2017,80127,"4_4","801","Ama","Agbeze",4,4,"GK",1,15,0,0,1,0,0,0,0,0,0,7,2,1
2017,80127,"4_4","801","Ama","Agbeze",4,4,"WD",2,30,0,7,0,0,0,0,0,0,0,1,0,1
2017,80127,"5_4","801","Ama","Agbeze",5,4,"GK",4,60,0,0,2,0,0,0,0,4,0,17,3,0
2017,80127,"6_3","801","Ama","Agbeze",6,3,"GD",3,45,0,4,7,0,0,0,0,1,0,10,1,2
2017,80127,"6_3","801","Ama","Agbeze",6,3,"GK",1,15,0,0,3,0,0,0,0,0,0,2,0,0
2017,80127,"7_2","801","Ama","Agbeze",7,2,"GD",3,45,0,3,3,0,0,0,0,2,0,8,1,2
2017,80127,"7_2","801","Ama","Agbeze",7,2,"GK",1,15,0,0,1,0,0,0,0,0,0,7,2,0
2017,80127,"8_3","801","Ama","Agbeze",8,3,"GD",4,49,0,8,3,0,0,0,0,0,0,2,0,0
2017,80127,"9_1","801","Ama","Agbeze",9,1,"GK",4,60,0,0,1,0,0,0,0,2,0,20,1,1
2017,80146,"1_4","801","Jade","Clarke",1,4,"C",3,45,0,1,1,12,4,0,0,0,45,3,0,2
2017,80146,"1_4","801","Jade","Clarke",1,4,"WD",1,15,0,3,2,0,0,0,0,0,0,5,0,0
2017,80146,"10_3","801","Jade","Clarke",10,3,"C",3,39,0,0,1,14,2,0,0,1,14,3,0,0
2017,80146,"10_3","801","Jade","Clarke",10,3,"I",1,7,0,0,0,0,0,0,0,1,0,1,0,0
2017,80146,"11_4","801","Jade","Clarke",11,4,"C",4,49,0,0,2,15,6,0,0,0,15,12,0,1
2017,80146,"12_3","801","Jade","Clarke",12,3,"C",2,17,0,0,1,10,1,0,0,0,10,1,0,1
2017,80146,"12_3","801","Jade","Clarke",12,3,"I",1,15,0,0,0,4,2,0,0,0,4,1,0,0
2017,80146,"13_4","801","Jade","Clarke",13,4,"C",3,45,0,0,4,15,9,0,0,0,15,9,0,2
2017,80146,"13_4","801","Jade","Clarke",13,4,"WD",1,7,0,0,1,0,0,0,0,0,0,0,0,0
2017,80146,"14_4","801","Jade","Clarke",14,4,"C",4,60,0,0,1,22,8,0,0,0,22,7,0,2
2017,80146,"2_1","801","Jade","Clarke",2,1,"C",3,45,0,0,4,16,5,0,0,1,51,10,0,4
2017,80146,"2_1","801","Jade","Clarke",2,1,"WD",1,15,0,1,2,0,0,0,0,0,0,3,0,0
2017,80146,"3_4","801","Jade","Clarke",3,4,"C",4,60,0,0,2,13,3,0,0,0,49,8,0,1
2017,80146,"4_4","801","Jade","Clarke",4,4,"C",2,30,0,0,2,7,1,0,0,0,31,5,0,2
2017,80146,"4_4","801","Jade","Clarke",4,4,"WD",2,30,0,4,0,0,0,0,0,0,0,2,0,0
2017,80146,"5_4","801","Jade","Clarke",5,4,"WD",4,60,0,6,1,1,1,0,0,1,1,5,0,1
2017,80146,"6_3","801","Jade","Clarke",6,3,"WD",3,45,0,2,2,0,0,0,0,0,0,8,0,0
2017,80146,"7_2","801","Jade","Clarke",7,2,"C",2,30,0,0,0,6,2,0,0,2,6,5,0,1
2017,80146,"8_3","801","Jade","Clarke",8,3,"C",4,60,0,0,1,10,5,0,0,0,10,7,0,4
2017,80146,"9_1","801","Jade","Clarke",9,1,"C",4,51,0,0,1,21,7,0,0,0,21,7,0,3
2017,80150,"1_1","8118","Jo","Harten",1,1,"GA",1,15,0,7,1,9,4,3,3,0,9,0,0,1
2017,80150,"1_1","8118","Jo","Harten",1,1,"GS",3,45,0,4,0,6,2,25,24,0,6,0,4,1
2017,80150,"10_4","8118","Jo","Harten",10,4,"GS",2,30,0,0,1,1,0,19,16,0,1,2,0,3
2017,80150,"11_4","8118","Jo","Harten",11,4,"GA",2,30,0,6,1,7,5,12,9,0,7,4,0,5
2017,80150,"11_4","8118","Jo","Harten",11,4,"GS",2,30,0,2,2,2,2,17,14,0,2,3,0,2
2017,80150,"12_4","8118","Jo","Harten",12,4,"GA",4,60,0,14,4,6,4,42,36,0,6,2,3,6
2017,80150,"13_1","8118","Jo","Harten",13,1,"GA",3,45,0,8,5,8,6,23,20,0,8,2,1,5
2017,80150,"13_1","8118","Jo","Harten",13,1,"GS",1,15,0,0,0,2,2,10,8,0,2,0,1,1
2017,80150,"14_2","8118","Jo","Harten",14,2,"GA",4,60,0,19,4,8,5,27,24,0,8,2,2,4
2017,80150,"15_1","8118","Jo","Harten",15,1,"GA",4,60,0,17,4,15,9,25,23,3,15,0,1,2
2017,80150,"16_1","8118","Jo","Harten",16,1,"GA",4,60,0,18,3,32,18,25,23,2,32,2,1,7
2017,80150,"17_1","8118","Jo","Harten",17,1,"GA",4,51,0,8,1,13,5,25,20,1,13,1,1,5
2017,80150,"2_2","8118","Jo","Harten",2,2,"GA",1,15,0,6,1,5,3,6,5,0,5,0,0,1
2017,80150,"2_2","8118","Jo","Harten",2,2,"GS",2,30,0,0,0,2,1,28,24,1,2,0,2,4
2017,80150,"3_2","8118","Jo","Harten",3,2,"GS",4,60,0,0,0,3,1,45,43,0,3,1,1,5
2017,80150,"4_3","8118","Jo","Harten",4,3,"GS",2,30,0,0,1,5,0,19,15,0,5,0,1,6
2017,80150,"5_4","8118","Jo","Harten",5,4,"GA",2,30,0,5,1,8,5,20,15,0,8,2,0,3
2017,80150,"5_4","8118","Jo","Harten",5,4,"GS",2,30,0,0,0,2,1,16,12,0,2,0,1,4
2017,80150,"6_2","8118","Jo","Harten",6,2,"GA",1,15,0,6,1,5,2,11,8,0,5,0,1,0
2017,80150,"6_2","8118","Jo","Harten",6,2,"GS",3,45,0,0,0,3,2,26,22,0,3,2,1,8
2017,80150,"7_1","8118","Jo","Harten",7,1,"GS",4,60,0,0,1,5,4,38,36,0,5,1,0,5
2017,80150,"8_2","8118","Jo","Harten",8,2,"GS",4,58,0,0,0,6,2,31,27,1,6,1,2,4
2017,80150,"9_3","8118","Jo","Harten",9,3,"GS",4,60,0,0,1,3,2,34,30,1,3,1,1,7
2017,80152,"1_2","8119","Shae","Brown",1,2,"C",1,15,0,0,1,10,5,0,0,0,24,3,0,1
2017,80152,"1_2","8119","Shae","Brown",1,2,"I",1,15,0,0,0,7,3,0,0,0,20,4,0,0
2017,80152,"11_3","8119","Shae","Brown",11,3,"C",2,30,0,0,0,22,8,0,0,0,22,4,0,1
2017,80152,"12_2","8119","Shae","Brown",12,2,"I",1,6,0,1,0,8,3,0,0,0,8,1,0,1
2017,80152,"13_3","8119","Shae","Brown",13,3,"GA",1,15,0,3,1,2,1,3,2,2,2,2,0,0
2017,80152,"13_3","8119","Shae","Brown",13,3,"I",1,10,0,4,0,1,0,3,2,0,1,2,0,1
2017,80152,"14_4","8119","Shae","Brown",14,4,"GA",3,45,0,13,0,7,6,13,10,1,7,8,1,5
2017,80152,"15_1","8119","Shae","Brown",15,1,"GA",4,60,0,14,3,7,4,16,14,0,7,13,2,3
2017,80152,"3_2","8119","Shae","Brown",3,2,"C",1,15,0,0,2,1,0,0,0,0,18,4,0,0
2017,80152,"4_4","8119","Shae","Brown",4,4,"I",1,7,0,0,0,4,2,0,0,0,11,3,0,0
2017,80152,"6_4","8119","Shae","Brown",6,4,"GA",1,10,0,2,2,1,1,5,3,0,1,1,1,1
2017,80152,"6_4","8119","Shae","Brown",6,4,"I",1,4,0,2,0,0,0,1,0,0,0,1,0,1
2017,80152,"7_4","8119","Shae","Brown",7,4,"GA",1,15,0,7,0,2,1,2,1,0,2,1,0,3
2017,80152,"7_4","8119","Shae","Brown",7,4,"I",1,12,0,3,0,2,2,5,5,0,2,1,0,1
2017,80152,"8_1","8119","Shae","Brown",8,1,"I",1,4,0,0,0,1,1,0,0,0,1,1,0,1
2017,80152,"9_3","8119","Shae","Brown",9,3,"GA",1,7,0,2,0,0,0,2,1,0,0,1,0,1
2017,80178,"10_4","8118","Sarah","Wall",10,4,"WA",3,24,0,4,0,7,2,0,0,0,7,3,0,1
2017,80178,"12_4","8118","Sarah","Wall",12,4,"WA",4,60,0,17,0,21,9,0,0,0,21,6,0,2
2017,80178,"13_1","8118","Sarah","Wall",13,1,"WA",2,24,0,6,1,6,0,0,0,0,6,8,0,0
2017,80178,"14_2","8118","Sarah","Wall",14,2,"WA",1,15,0,4,0,4,2,0,0,0,4,3,0,1
2017,80178,"17_1","8118","Sarah","Wall",17,1,"I",2,21,0,9,0,6,1,0,0,0,6,5,0,0
2017,80178,"7_1","8118","Sarah","Wall",7,1,"I",1,8,0,2,0,4,1,0,0,0,4,1,0,0
2017,80178,"7_1","8118","Sarah","Wall",7,1,"WA",1,15,0,7,0,4,3,0,0,0,4,4,0,0
2017,80178,"8_2","8118","Sarah","Wall",8,2,"WA",2,30,0,12,0,12,4,0,0,0,12,2,0,1
2017,80178,"9_3","8118","Sarah","Wall",9,3,"WA",1,15,0,5,0,5,1,0,0,0,5,3,0,0
2017,80293,"1_2","804","Tegan","Philip",1,2,"GA",4,60,0,22,0,15,5,36,29,0,15,3,1,11
2017,80293,"10_1","804","Tegan","Philip",10,1,"GA",4,60,0,28,1,10,5,33,30,0,10,2,1,4
2017,80293,"11_2","804","Tegan","Philip",11,2,"GA",4,60,0,18,1,9,6,27,23,0,9,5,0,5
2017,80293,"12_4","804","Tegan","Philip",12,4,"GA",4,60,0,19,0,10,7,19,15,0,10,9,1,6
2017,80293,"13_4","804","Tegan","Philip",13,4,"GA",4,60,0,27,2,19,9,31,23,0,19,2,2,4
2017,80293,"14_3","804","Tegan","Philip",14,3,"GA",4,60,0,23,3,12,6,35,31,0,12,3,1,1
2017,80293,"15_2","804","Tegan","Philip",15,2,"GA",4,60,0,23,0,14,7,26,22,0,14,1,0,3
2017,80293,"16_1","804","Tegan","Philip",16,1,"GA",3,45,0,18,1,10,4,20,15,0,10,1,0,6
2017,80293,"16_1","804","Tegan","Philip",16,1,"GS",1,15,0,3,0,1,1,6,5,0,1,0,0,1
2017,80293,"2_4","804","Tegan","Philip",2,4,"GA",4,60,0,29,0,17,7,30,24,0,17,5,1,6
2017,80293,"3_3","804","Tegan","Philip",3,3,"GA",4,60,0,29,2,11,5,23,20,0,11,4,0,4
2017,80293,"4_2","804","Tegan","Philip",4,2,"GA",4,60,0,19,1,6,3,26,20,0,6,4,1,9
2017,80293,"5_2","804","Tegan","Philip",5,2,"GA",4,60,0,27,0,14,4,27,25,0,14,1,0,6
2017,80293,"6_2","804","Tegan","Philip",6,2,"GA",4,60,0,17,0,6,3,32,24,0,6,6,3,5
2017,80293,"7_4","804","Tegan","Philip",7,4,"GA",4,60,0,21,0,9,7,32,27,0,9,2,1,5
2017,80293,"8_3","804","Tegan","Philip",8,3,"GA",4,60,0,25,0,13,8,40,37,0,13,3,0,4
2017,80293,"9_4","804","Tegan","Philip",9,4,"GA",4,60,0,22,0,11,8,29,25,0,11,8,0,3
2017,80296,"1_3","8117","Laura","Scherian",1,3,"WA",4,60,0,19,0,33,11,0,0,0,33,2,0,3
2017,80296,"10_1","8117","Laura","Scherian",10,1,"C",3,45,0,0,1,25,9,0,0,1,25,11,0,3
2017,80296,"10_1","8117","Laura","Scherian",10,1,"WA",1,15,0,5,0,7,3,0,0,0,7,0,0,3
2017,80296,"11_3","8117","Laura","Scherian",11,3,"C",4,60,0,0,0,17,4,0,0,0,17,9,0,3
2017,80296,"12_1","8117","Laura","Scherian",12,1,"C",4,60,0,4,0,29,14,0,0,0,29,6,0,2
2017,80296,"13_2","8117","Laura","Scherian",13,2,"C",3,45,0,0,0,22,11,0,0,2,22,2,0,3
2017,80296,"13_2","8117","Laura","Scherian",13,2,"I",1,7,0,2,0,2,1,0,0,0,2,0,0,0
2017,80296,"14_2","8117","Laura","Scherian",14,2,"C",4,60,0,0,2,33,12,0,0,1,33,13,0,2
2017,80296,"15_2","8117","Laura","Scherian",15,2,"C",4,60,0,0,1,17,8,0,0,0,17,11,0,5
2017,80296,"17_1","8117","Laura","Scherian",17,1,"C",4,60,0,0,0,24,11,0,0,0,24,9,0,2
2017,80296,"2_4","8117","Laura","Scherian",2,4,"WA",1,11,0,4,0,3,1,0,0,0,3,0,0,0
2017,80296,"3_4","8117","Laura","Scherian",3,4,"C",4,60,0,0,0,23,12,0,0,1,67,8,0,2
2017,80296,"4_3","8117","Laura","Scherian",4,3,"C",1,15,0,0,0,3,1,0,0,0,16,1,0,2
2017,80296,"4_3","8117","Laura","Scherian",4,3,"I",1,2,0,0,0,1,0,0,0,0,2,1,0,0
2017,80296,"5_3","8117","Laura","Scherian",5,3,"C",4,60,0,0,2,22,9,0,0,2,22,9,0,2
2017,80296,"6_1","8117","Laura","Scherian",6,1,"C",4,60,0,0,0,22,9,0,0,1,22,11,0,3
2017,80296,"7_3","8117","Laura","Scherian",7,3,"C",4,60,0,0,0,22,7,0,0,1,22,13,0,0
2017,80296,"8_4","8117","Laura","Scherian",8,4,"C",2,30,0,0,0,18,10,0,0,1,18,9,0,4
2017,80296,"9_1","8117","Laura","Scherian",9,1,"C",2,30,0,0,0,10,5,0,0,1,10,3,0,0
2017,80296,"9_1","8117","Laura","Scherian",9,1,"WA",2,30,0,7,2,11,7,0,0,1,11,3,0,2
2017,80299,"1_2","8119","Ash","Brazill",1,2,"WD",4,60,0,10,2,0,0,0,0,0,0,11,0,0
2017,80299,"10_2","8119","Ash","Brazill",10,2,"WD",4,60,0,4,0,0,0,0,0,2,0,11,0,0
2017,80299,"11_3","8119","Ash","Brazill",11,3,"WD",4,60,0,3,1,3,0,0,0,4,3,6,0,1
2017,80299,"12_2","8119","Ash","Brazill",12,2,"WD",4,60,0,3,4,1,1,0,0,2,1,12,0,0
2017,80299,"13_3","8119","Ash","Brazill",13,3,"WD",4,60,0,4,6,1,0,0,0,2,1,12,0,0
2017,80299,"14_4","8119","Ash","Brazill",14,4,"WD",4,60,0,7,5,1,1,0,0,3,1,6,0,2
2017,80299,"15_1","8119","Ash","Brazill",15,1,"WD",4,60,0,5,3,0,0,0,0,2,0,14,0,1
2017,80299,"2_3","8119","Ash","Brazill",2,3,"WD",4,60,0,8,2,0,0,0,0,1,0,12,0,2
2017,80299,"3_2","8119","Ash","Brazill",3,2,"WD",4,60,0,4,2,1,0,0,0,1,1,7,0,1
2017,80299,"4_4","8119","Ash","Brazill",4,4,"WD",4,60,0,9,3,2,1,0,0,3,2,8,0,0
2017,80299,"5_3","8119","Ash","Brazill",5,3,"WD",4,60,0,4,4,0,0,0,0,1,0,14,0,0
2017,80299,"6_4","8119","Ash","Brazill",6,4,"WD",4,60,0,1,2,0,0,0,0,2,0,10,0,2
2017,80299,"7_4","8119","Ash","Brazill",7,4,"WD",4,60,0,6,5,0,0,0,0,1,0,10,0,2
2017,80299,"8_1","8119","Ash","Brazill",8,1,"WD",4,60,0,2,3,2,1,0,0,1,2,6,0,1
2017,80299,"9_3","8119","Ash","Brazill",9,3,"WD",4,60,0,4,1,0,0,0,0,3,0,9,0,1
2017,80301,"1_4","801","Chelsea","Pitman",1,4,"WA",4,60,0,18,2,37,19,0,0,1,37,2,0,3
2017,80301,"10_3","801","Chelsea","Pitman",10,3,"WA",4,60,0,19,1,39,12,0,0,0,39,4,0,5
2017,80301,"11_4","801","Chelsea","Pitman",11,4,"WA",4,60,0,10,2,30,14,0,0,0,30,8,0,1
2017,80301,"12_3","801","Chelsea","Pitman",12,3,"WA",4,60,0,27,2,34,15,0,0,0,34,4,0,5
2017,80301,"13_4","801","Chelsea","Pitman",13,4,"WA",4,60,0,16,0,40,22,0,0,0,40,8,0,4
2017,80301,"14_4","801","Chelsea","Pitman",14,4,"WA",4,60,0,11,0,43,13,0,0,0,43,5,0,0
2017,80301,"2_1","801","Chelsea","Pitman",2,1,"I",1,6,0,2,0,7,3,0,0,0,7,0,0,0
2017,80301,"2_1","801","Chelsea","Pitman",2,1,"WA",3,40,0,13,1,16,3,0,0,0,16,0,0,3
2017,80301,"3_4","801","Chelsea","Pitman",3,4,"WA",4,60,0,19,2,43,14,0,0,2,43,3,0,1
2017,80301,"4_4","801","Chelsea","Pitman",4,4,"WA",3,45,0,9,3,20,9,0,0,2,20,0,0,1
2017,80301,"5_4","801","Chelsea","Pitman",5,4,"I",1,8,0,2,0,4,2,0,0,0,4,0,0,0
2017,80301,"5_4","801","Chelsea","Pitman",5,4,"WA",1,6,0,3,0,1,1,0,0,0,1,0,0,0
2017,80301,"6_3","801","Chelsea","Pitman",6,3,"WA",3,45,0,12,2,20,11,0,0,0,20,1,0,1
2017,80301,"7_2","801","Chelsea","Pitman",7,2,"WA",4,60,0,15,0,30,12,0,0,1,30,6,0,4
2017,80301,"8_3","801","Chelsea","Pitman",8,3,"WA",4,60,0,24,0,42,26,0,0,0,42,3,0,1
2017,80301,"9_1","801","Chelsea","Pitman",9,1,"WA",4,60,0,22,2,32,6,0,0,0,32,4,0,2
2017,80343,"1_4","810","Courtney","Bruce",1,4,"GK",4,60,0,0,8,0,0,0,0,3,0,18,3,1
2017,80343,"10_4","810","Courtney","Bruce",10,4,"GK",4,60,0,0,6,0,0,0,0,2,0,21,2,0
2017,80343,"11_1","810","Courtney","Bruce",11,1,"GK",4,60,0,0,5,0,0,0,0,2,0,22,2,0
2017,80343,"12_1","810","Courtney","Bruce",12,1,"GK",4,60,0,1,5,0,0,0,0,4,0,19,0,0
2017,80343,"13_3","810","Courtney","Bruce",13,3,"GK",4,60,0,0,2,0,0,0,0,7,0,19,2,1
2017,80343,"14_3","810","Courtney","Bruce",14,3,"GK",4,60,0,0,8,0,0,0,0,3,0,23,1,0
2017,80343,"2_2","810","Courtney","Bruce",2,2,"GD",1,15,0,1,1,0,0,0,0,0,0,3,0,1
2017,80343,"2_2","810","Courtney","Bruce",2,2,"GK",3,45,0,0,0,0,0,0,0,3,0,16,1,0
2017,80343,"3_1","810","Courtney","Bruce",3,1,"GK",4,60,1,0,3,0,0,0,0,2,0,19,3,1
2017,80343,"4_2","810","Courtney","Bruce",4,2,"GK",4,60,1,0,6,0,0,0,0,1,0,18,4,0
2017,80343,"5_1","810","Courtney","Bruce",5,1,"GK",4,60,0,0,7,0,0,0,0,5,0,20,1,0
