"season","playerId","gameId","squadId","firstname","surname","round","game","startingPositionCode","quartersPlayed","minutesPlayed","blocks","centrePassReceives","deflections","feeds","goalAssists","goalAttempts","goals","intercepts","passes","penalties","rebounds","turnovers"
2017,80559,"10_1","8117","Karla","Mostert",10,1,"GD",3,31,0,2,2,0,0,0,0,1,0,6,0,0
2017,80559,"11_3","8117","Karla","Mostert",11,3,"GD",4,60,0,7,5,0,0,0,0,1,0,24,0,1
2017,80559,"12_1","8117","Karla","Mostert",12,1,"GD",4,55,0,9,2,0,0,0,0,3,0,20,1,0
2017,80559,"13_2","8117","Karla","Mostert",13,2,"GD",4,54,0,4,5,0,0,0,0,3,0,16,1,0
2017,80559,"14_2","8117","Karla","Mostert",14,2,"GD",4,60,0,8,3,0,0,0,0,1,0,23,0,0
2017,80559,"15_2","8117","Karla","Mostert",15,2,"GD",4,60,0,3,5,0,0,0,0,1,0,19,1,1
2017,80559,"17_1","8117","Karla","Mostert",17,1,"GD",4,60,0,8,3,1,0,0,0,3,1,13,1,1
2017,80559,"2_4","8117","Karla","Mostert",2,4,"GD",4,60,0,1,2,0,0,0,0,3,0,26,3,0
2017,80559,"3_4","8117","Karla","Mostert",3,4,"GD",2,30,0,7,3,0,0,0,0,2,0,11,3,2
2017,80559,"4_3","8117","Karla","Mostert",4,3,"GD",2,22,0,5,0,0,0,0,0,0,0,12,0,2
2017,80559,"4_3","8117","Karla","Mostert",4,3,"WD",2,30,0,3,1,0,0,0,0,3,0,11,0,0
2017,80559,"5_3","8117","Karla","Mostert",5,3,"GD",4,60,0,5,4,0,0,0,0,4,0,16,0,2
2017,80559,"6_1","8117","Karla","Mostert",6,1,"GD",3,37,0,6,3,0,0,0,0,1,0,11,0,0
2017,80559,"6_1","8117","Karla","Mostert",6,1,"WD",1,15,0,2,2,0,0,0,0,2,0,4,0,1
2017,80559,"7_3","8117","Karla","Mostert",7,3,"GD",4,60,0,4,5,0,0,0,0,1,0,18,0,0
2017,80559,"8_4","8117","Karla","Mostert",8,4,"GD",3,45,0,7,2,0,0,0,0,5,0,14,1,1
2017,80559,"9_1","8117","Karla","Mostert",9,1,"GD",3,45,1,7,5,0,0,0,0,3,0,16,1,0
2017,80570,"1_4","801","Karyn","Bailey",1,4,"GS",4,60,0,0,1,4,2,42,37,0,5,1,5,6
2017,80570,"10_3","801","Karyn","Bailey",10,3,"GS",3,45,0,0,0,1,1,23,19,0,1,1,3,3
2017,80570,"12_3","801","Karyn","Bailey",12,3,"GS",2,30,0,0,0,0,0,22,21,0,0,2,1,1
2017,80570,"12_3","801","Karyn","Bailey",12,3,"I",1,10,0,0,0,0,0,5,4,0,0,0,1,0
2017,80570,"13_4","801","Karyn","Bailey",13,4,"GS",1,12,0,0,0,1,0,9,6,0,1,0,1,4
2017,80570,"13_4","801","Karyn","Bailey",13,4,"I",1,10,0,0,0,0,0,2,2,0,0,0,0,1
2017,80570,"14_4","801","Karyn","Bailey",14,4,"GS",2,30,0,0,0,2,2,19,16,0,2,1,3,2
2017,80570,"2_1","801","Karyn","Bailey",2,1,"GS",3,45,0,3,0,2,1,21,19,0,2,1,2,2
2017,80570,"3_4","801","Karyn","Bailey",3,4,"GA",1,13,0,2,0,0,0,9,7,0,0,2,0,1
2017,80570,"3_4","801","Karyn","Bailey",3,4,"GS",2,30,0,0,0,0,0,16,11,0,0,3,3,3
2017,80570,"3_4","801","Karyn","Bailey",3,4,"I",1,7,0,1,0,0,0,5,4,0,0,0,0,1
2017,80570,"4_4","801","Karyn","Bailey",4,4,"GS",1,15,0,0,0,0,0,12,10,0,0,2,2,2
2017,80570,"5_4","801","Karyn","Bailey",5,4,"GS",3,38,0,0,1,1,1,16,12,0,1,0,2,3
2017,80570,"5_4","801","Karyn","Bailey",5,4,"I",1,11,0,0,0,0,0,1,0,0,0,0,0,1
2017,80570,"6_3","801","Karyn","Bailey",6,3,"GS",1,15,0,0,0,0,0,4,4,0,0,1,0,1
2017,80570,"7_2","801","Karyn","Bailey",7,2,"GS",1,15,0,0,0,0,0,5,4,0,0,1,1,2
2017,80570,"7_2","801","Karyn","Bailey",7,2,"I",1,11,0,0,0,0,0,5,5,0,0,2,0,0
2017,80570,"8_3","801","Karyn","Bailey",8,3,"GS",4,60,0,0,1,0,0,44,39,0,0,1,1,6
2017,80570,"9_1","801","Karyn","Bailey",9,1,"GS",4,60,0,0,1,1,1,45,34,0,1,3,6,5
2017,80572,"12_4","804","Khao","Watts",12,4,"WA",1,15,0,7,0,6,3,0,0,0,6,1,0,0
2017,80572,"12_4","804","Khao","Watts",12,4,"WD",1,15,0,0,1,0,0,0,0,0,0,2,0,0
2017,80572,"14_3","804","Khao","Watts",14,3,"I",1,10,0,3,0,5,2,0,0,0,5,0,0,0
2017,80572,"16_1","804","Khao","Watts",16,1,"I",1,4,0,2,0,3,1,0,0,0,3,0,0,0
2017,80572,"16_1","804","Khao","Watts",16,1,"WA",1,15,0,5,0,9,3,0,0,0,9,0,0,2
2017,80572,"4_2","804","Khao","Watts",4,2,"WA",3,45,0,11,0,22,8,0,0,0,22,2,0,3
2017,80574,"1_1","806","Paige","Hadley",1,1,"WA",4,60,0,30,1,34,17,0,0,2,34,4,0,2
2017,80574,"12_2","806","Paige","Hadley",12,2,"WA",2,30,0,9,0,12,6,0,0,0,12,1,0,1
2017,80574,"12_2","806","Paige","Hadley",12,2,"WD",2,30,0,3,1,0,0,0,0,1,0,6,0,2
2017,80574,"13_2","806","Paige","Hadley",13,2,"WA",2,30,0,4,0,20,8,0,0,0,20,3,0,0
2017,80574,"13_2","806","Paige","Hadley",13,2,"WD",2,30,0,4,1,4,1,0,0,1,4,3,0,0
2017,80574,"14_1","806","Paige","Hadley",14,1,"C",2,30,0,0,2,17,8,0,0,0,17,4,0,3
2017,80574,"14_1","806","Paige","Hadley",14,1,"WA",2,30,0,13,0,19,6,0,0,0,19,1,0,1
2017,80574,"2_1","806","Paige","Hadley",2,1,"WA",4,60,0,16,3,32,12,0,0,2,32,4,0,3
2017,80574,"3_3","806","Paige","Hadley",3,3,"WA",4,60,0,23,1,38,16,0,0,1,38,3,0,4
2017,80574,"4_1","806","Paige","Hadley",4,1,"WA",4,60,0,30,0,41,7,0,0,1,41,0,0,2
2017,80574,"5_1","806","Paige","Hadley",5,1,"C",1,15,0,0,0,4,1,0,0,0,4,3,0,1
2017,80574,"5_1","806","Paige","Hadley",5,1,"WA",3,45,0,13,0,30,9,0,0,1,30,5,0,6
2017,80574,"6_4","806","Paige","Hadley",6,4,"WA",4,60,0,27,0,22,12,0,0,2,22,7,0,5
2017,80574,"7_1","806","Paige","Hadley",7,1,"WA",4,60,0,32,1,33,13,0,0,2,33,7,0,1
2017,80574,"8_4","806","Paige","Hadley",8,4,"I",1,8,0,3,0,3,1,0,0,0,3,0,0,1
2017,80574,"8_4","806","Paige","Hadley",8,4,"WA",2,30,0,16,0,18,7,0,0,0,18,3,0,3
2017,80575,"10_1","8117","Kelsey","Browne",10,1,"WA",3,45,0,21,1,20,9,0,0,0,20,2,0,0
2017,80575,"11_3","8117","Kelsey","Browne",11,3,"WA",4,60,0,18,0,38,13,0,0,0,38,3,0,2
2017,80575,"12_1","8117","Kelsey","Browne",12,1,"WA",4,55,0,17,0,28,10,0,0,1,28,6,0,4
2017,80575,"13_2","8117","Kelsey","Browne",13,2,"WA",4,54,0,18,0,30,12,0,0,0,30,1,0,7
2017,80575,"14_2","8117","Kelsey","Browne",14,2,"WA",4,60,0,28,1,36,14,0,0,0,36,5,0,1
2017,80575,"15_2","8117","Kelsey","Browne",15,2,"WA",4,60,0,22,0,28,10,0,0,0,28,9,0,2
2017,80575,"17_1","8117","Kelsey","Browne",17,1,"WA",4,60,0,21,1,30,12,0,0,1,30,6,0,3
2017,80575,"2_4","8117","Kelsey","Browne",2,4,"I",1,5,0,1,0,2,1,0,0,0,2,2,0,1
2017,80575,"2_4","8117","Kelsey","Browne",2,4,"WA",3,45,0,20,0,26,9,0,0,0,26,4,0,0
2017,80575,"3_4","8117","Kelsey","Browne",3,4,"WA",4,60,0,16,1,31,9,0,0,0,31,3,0,1
2017,80575,"4_3","8117","Kelsey","Browne",4,3,"WA",4,60,0,21,0,25,13,0,0,0,25,3,0,1
2017,80575,"5_3","8117","Kelsey","Browne",5,3,"WA",4,60,0,18,0,39,16,0,0,0,39,4,0,5
2017,80575,"6_1","8117","Kelsey","Browne",6,1,"WA",4,60,0,18,0,30,16,0,0,1,30,4,0,3
2017,80575,"7_3","8117","Kelsey","Browne",7,3,"WA",4,60,0,15,0,26,8,0,0,0,26,2,0,1
2017,80575,"8_4","8117","Kelsey","Browne",8,4,"WA",4,60,0,16,0,31,13,0,0,0,31,4,0,2
2017,80575,"9_1","8117","Kelsey","Browne",9,1,"WA",2,30,0,6,0,14,6,0,0,0,14,4,0,4
2017,80577,"1_2","804","Jo","Weston",1,2,"GD",4,60,1,1,4,0,0,0,0,2,0,14,2,0
2017,80577,"10_1","804","Jo","Weston",10,1,"GD",4,60,0,7,2,0,0,0,0,1,0,17,2,1
2017,80577,"11_2","804","Jo","Weston",11,2,"GD",4,60,0,6,5,1,1,0,0,5,1,18,0,0
2017,80577,"12_4","804","Jo","Weston",12,4,"GD",4,60,0,3,3,1,0,0,0,2,1,14,1,0
2017,80577,"13_4","804","Jo","Weston",13,4,"GD",4,60,0,7,3,0,0,0,0,2,0,10,4,0
2017,80577,"14_3","804","Jo","Weston",14,3,"GD",4,60,0,5,4,0,0,0,0,4,0,13,1,2
2017,80577,"15_2","804","Jo","Weston",15,2,"GD",4,60,0,3,3,0,0,0,0,1,0,20,2,1
2017,80577,"16_1","804","Jo","Weston",16,1,"GD",4,60,0,3,5,3,2,0,0,2,3,14,1,0
2017,80577,"2_4","804","Jo","Weston",2,4,"GD",3,41,0,0,2,0,0,0,0,4,0,14,0,3
2017,80577,"2_4","804","Jo","Weston",2,4,"I",1,11,0,0,0,0,0,0,0,1,0,4,0,0
2017,80577,"3_3","804","Jo","Weston",3,3,"GD",4,60,0,1,6,0,0,0,0,1,0,20,2,3
2017,80577,"4_2","804","Jo","Weston",4,2,"GD",4,60,0,4,4,1,1,0,0,1,1,15,1,0
2017,80577,"5_2","804","Jo","Weston",5,2,"GD",4,60,0,3,0,1,1,0,0,0,1,18,3,1
2017,80577,"6_2","804","Jo","Weston",6,2,"GD",4,60,0,4,5,0,0,0,0,1,0,17,2,0
2017,80577,"7_4","804","Jo","Weston",7,4,"GD",4,60,0,6,3,0,0,0,0,0,0,13,1,1
2017,80577,"8_3","804","Jo","Weston",8,3,"GD",4,60,1,7,0,0,0,0,0,1,0,14,3,1
2017,80577,"9_4","804","Jo","Weston",9,4,"GD",4,60,0,2,1,0,0,0,0,0,0,9,1,2
2017,80701,"1_1","8118","Jamie-Lee","Price",1,1,"WD",4,60,0,0,1,0,0,0,0,1,0,6,0,0
2017,80701,"10_4","8118","Jamie-Lee","Price",10,4,"WD",4,60,0,1,3,4,0,0,0,0,4,10,0,0
2017,80701,"11_4","8118","Jamie-Lee","Price",11,4,"C",2,30,0,0,2,13,12,0,0,0,13,7,0,0
2017,80701,"11_4","8118","Jamie-Lee","Price",11,4,"WD",2,30,0,0,2,0,0,0,0,2,0,7,0,0
2017,80701,"12_4","8118","Jamie-Lee","Price",12,4,"WD",4,60,0,4,3,0,0,0,0,2,0,10,0,0
2017,80701,"13_1","8118","Jamie-Lee","Price",13,1,"WD",4,60,0,6,1,0,0,0,0,1,0,15,0,1
2017,80701,"14_2","8118","Jamie-Lee","Price",14,2,"WD",4,60,0,5,3,0,0,0,0,2,0,15,0,0
2017,80701,"15_1","8118","Jamie-Lee","Price",15,1,"WD",4,60,0,4,2,0,0,0,0,1,0,14,0,0
2017,80701,"16_1","8118","Jamie-Lee","Price",16,1,"WD",4,60,0,2,5,0,0,0,0,1,0,11,0,3
2017,80701,"17_1","8118","Jamie-Lee","Price",17,1,"WD",4,60,0,5,7,1,1,0,0,1,1,16,0,1
2017,80701,"2_2","8118","Jamie-Lee","Price",2,2,"WD",4,60,0,5,3,0,0,0,0,1,0,10,0,2
2017,80701,"3_2","8118","Jamie-Lee","Price",3,2,"WD",4,60,0,5,2,0,0,0,0,2,0,7,0,0
2017,80701,"4_3","8118","Jamie-Lee","Price",4,3,"WD",4,60,0,1,2,2,1,0,0,1,2,14,0,1
2017,80701,"5_4","8118","Jamie-Lee","Price",5,4,"C",1,13,0,0,1,8,4,0,0,0,8,0,0,1
2017,80701,"5_4","8118","Jamie-Lee","Price",5,4,"WD",3,45,0,1,5,0,0,0,0,2,0,14,0,4
2017,80701,"6_2","8118","Jamie-Lee","Price",6,2,"WD",4,60,0,0,3,0,0,0,0,2,0,7,0,0
2017,80701,"7_1","8118","Jamie-Lee","Price",7,1,"WD",4,60,0,3,3,0,0,0,0,1,0,6,0,1
2017,80701,"8_2","8118","Jamie-Lee","Price",8,2,"WD",4,58,0,5,0,0,0,0,0,0,0,11,0,1
2017,80701,"9_3","8118","Jamie-Lee","Price",9,3,"WD",4,60,0,8,2,0,0,0,0,1,0,16,0,0
2017,80833,"1_2","8119","Kim","Ravaillion",1,2,"C",2,30,0,0,0,19,9,0,0,0,42,8,0,1
2017,80833,"10_2","8119","Kim","Ravaillion",10,2,"C",4,60,0,0,0,26,14,0,0,0,26,13,0,2
2017,80833,"11_3","8119","Kim","Ravaillion",11,3,"C",2,30,0,0,0,19,6,0,0,0,19,6,0,1
2017,80833,"12_2","8119","Kim","Ravaillion",12,2,"C",4,60,0,0,0,34,13,0,0,2,34,13,0,1
2017,80833,"13_3","8119","Kim","Ravaillion",13,3,"C",4,60,0,0,0,26,9,0,0,0,26,12,0,5
2017,80833,"14_4","8119","Kim","Ravaillion",14,4,"C",4,60,0,0,1,23,11,0,0,0,23,14,0,4
2017,80833,"15_1","8119","Kim","Ravaillion",15,1,"C",4,60,0,0,1,29,10,0,0,2,29,17,0,3
2017,80833,"2_3","8119","Kim","Ravaillion",2,3,"C",4,60,0,0,0,26,10,0,0,0,76,15,0,2
2017,80833,"3_2","8119","Kim","Ravaillion",3,2,"C",3,45,0,0,1,13,4,0,0,1,50,6,0,5
2017,80833,"4_4","8119","Kim","Ravaillion",4,4,"C",4,60,0,1,2,37,16,0,0,2,82,7,0,0
2017,80833,"5_3","8119","Kim","Ravaillion",5,3,"C",4,60,0,0,0,31,9,0,0,0,31,12,0,4
2017,80833,"6_4","8119","Kim","Ravaillion",6,4,"C",4,60,0,0,1,31,19,0,0,0,31,13,0,2
2017,80833,"7_4","8119","Kim","Ravaillion",7,4,"C",4,60,0,0,0,28,10,0,0,0,28,6,0,5
2017,80833,"8_1","8119","Kim","Ravaillion",8,1,"C",4,57,0,0,1,19,5,0,0,0,19,17,0,4
2017,80833,"9_3","8119","Kim","Ravaillion",9,3,"C",4,60,0,0,0,28,12,0,0,1,28,10,0,2
2017,991899,"1_1","8118","Sam","Poolman",1,1,"GK",4,60,0,0,3,0,0,0,0,1,0,8,0,0
2017,991899,"10_4","8118","Sam","Poolman",10,4,"GK",4,60,0,0,7,0,0,0,0,2,0,12,3,0
2017,991899,"11_4","8118","Sam","Poolman",11,4,"GK",4,60,0,0,2,0,0,0,0,2,0,14,3,0
2017,991899,"12_4","8118","Sam","Poolman",12,4,"GK",4,60,0,0,5,0,0,0,0,3,0,11,0,0
2017,991899,"13_1","8118","Sam","Poolman",13,1,"GK",4,60,0,0,2,0,0,0,0,1,0,15,3,0
2017,991899,"14_2","8118","Sam","Poolman",14,2,"GK",4,60,0,0,5,0,0,0,0,1,0,18,2,1
2017,991899,"15_1","8118","Sam","Poolman",15,1,"GK",4,60,0,0,1,0,0,0,0,3,0,9,4,0
2017,991899,"16_1","8118","Sam","Poolman",16,1,"GK",4,60,0,0,6,0,0,0,0,0,0,11,4,0
2017,991899,"17_1","8118","Sam","Poolman",17,1,"GK",4,60,0,0,2,0,0,0,0,4,0,14,0,0
2017,991899,"2_2","8118","Sam","Poolman",2,2,"GK",4,52,0,0,3,0,0,0,0,0,0,12,2,0
2017,991899,"3_2","8118","Sam","Poolman",3,2,"GK",4,60,0,0,7,0,0,0,0,2,0,8,6,0
2017,991899,"4_3","8118","Sam","Poolman",4,3,"GK",4,60,0,0,2,0,0,0,0,4,0,18,0,0
2017,991899,"5_4","8118","Sam","Poolman",5,4,"GK",4,60,0,0,6,0,0,0,0,6,0,11,4,0
2017,991899,"6_2","8118","Sam","Poolman",6,2,"GK",4,60,0,0,3,0,0,0,0,1,0,12,3,0
2017,991899,"7_1","8118","Sam","Poolman",7,1,"GK",4,60,0,0,5,0,0,0,0,4,0,13,0,0
2017,991899,"8_2","8118","Sam","Poolman",8,2,"GK",4,58,0,0,4,0,0,0,0,1,0,16,3,0
2017,991899,"9_3","8118","Sam","Poolman",9,3,"GK",4,60,0,0,5,0,0,0,0,2,0,17,3,0
2017,991901,"1_2","804","Kate","Moloney",1,2,"C",4,60,0,0,1,22,13,0,0,0,70,10,0,0
2017,991901,"10_1","804","Kate","Moloney",10,1,"C",4,60,0,0,2,38,17,0,0,1,38,3,0,0
2017,991901,"11_2","804","Kate","Moloney",11,2,"C",4,60,0,0,0,25,12,0,0,0,25,9,0,4
2017,991901,"12_4","804","Kate","Moloney",12,4,"C",3,45,0,0,0,25,12,0,0,0,25,7,0,2
2017,991901,"12_4","804","Kate","Moloney",12,4,"WD",1,15,0,0,0,0,0,0,0,0,0,1,0,0
2017,991901,"13_4","804","Kate","Moloney",13,4,"C",4,60,0,0,2,30,9,0,0,1,30,6,0,0
2017,991901,"14_3","804","Kate","Moloney",14,3,"C",4,54,0,0,2,30,11,0,0,3,30,6,0,2
2017,991901,"15_2","804","Kate","Moloney",15,2,"C",4,60,0,0,2,26,9,0,0,0,26,6,0,2
2017,991901,"16_1","804","Kate","Moloney",16,1,"C",3,45,0,1,1,21,11,0,0,0,21,6,0,1
2017,991901,"16_1","804","Kate","Moloney",16,1,"WD",1,15,0,3,1,0,0,0,0,0,0,3,0,0
2017,991901,"2_4","804","Kate","Moloney",2,4,"C",3,45,0,2,0,20,8,0,0,1,53,8,0,2
2017,991901,"2_4","804","Kate","Moloney",2,4,"WA",1,15,0,4,0,7,3,0,0,0,7,1,0,0
2017,991901,"3_3","804","Kate","Moloney",3,3,"C",4,60,0,0,0,20,9,0,0,0,76,8,0,3
2017,991901,"4_2","804","Kate","Moloney",4,2,"C",1,15,0,0,0,5,1,0,0,1,18,4,0,0
2017,991901,"4_2","804","Kate","Moloney",4,2,"WD",3,45,0,7,0,0,0,0,0,2,0,1,0,2
2017,991901,"5_2","804","Kate","Moloney",5,2,"C",4,60,0,0,0,25,5,0,0,0,25,4,0,2
2017,991901,"6_2","804","Kate","Moloney",6,2,"C",4,60,0,0,6,28,15,0,0,1,28,6,0,2
2017,991901,"7_4","804","Kate","Moloney",7,4,"C",4,60,0,0,2,23,8,0,0,1,23,7,0,2
2017,991901,"8_3","804","Kate","Moloney",8,3,"C",4,60,0,0,2,24,12,0,0,2,24,5,0,4
2017,991901,"9_4","804","Kate","Moloney",9,4,"C",4,60,0,0,4,36,16,0,0,1,36,11,0,1
2017,991903,"1_3","807","Laura","Clemesha",1,3,"GK",4,60,0,0,9,0,0,0,0,0,0,19,0,1
2017,991903,"10_2","807","Laura","Clemesha",10,2,"GK",4,60,0,0,5,0,0,0,0,0,0,13,0,0
2017,991903,"11_2","807","Laura","Clemesha",11,2,"GK",2,21,0,0,2,0,0,0,0,1,0,5,0,0
2017,991903,"12_3","807","Laura","Clemesha",12,3,"GK",4,60,0,0,4,0,0,0,0,2,0,16,0,0
2017,991903,"13_1","807","Laura","Clemesha",13,1,"GK",4,60,0,0,2,0,0,0,0,1,0,14,4,0
2017,991903,"14_1","807","Laura","Clemesha",14,1,"GK",4,60,0,0,5,0,0,0,0,2,0,13,3,0
2017,991903,"2_3","807","Laura","Clemesha",2,3,"GK",4,60,0,0,1,0,0,0,0,0,0,20,4,2
2017,991903,"3_1","807","Laura","Clemesha",3,1,"GK",4,60,0,0,4,0,0,0,0,1,0,22,3,2
2017,991903,"4_1","807","Laura","Clemesha",4,1,"GK",4,60,0,0,3,0,0,0,0,2,0,20,1,1
2017,991903,"5_2","807","Laura","Clemesha",5,2,"GK",4,60,0,0,1,0,0,0,0,2,0,24,0,0
2017,991903,"6_3","807","Laura","Clemesha",6,3,"GK",4,60,0,0,7,0,0,0,0,0,0,13,1,0
2017,991903,"7_3","807","Laura","Clemesha",7,3,"GK",4,60,0,0,1,0,0,0,0,1,0,25,1,0
2017,991903,"8_2","807","Laura","Clemesha",8,2,"GK",4,58,0,0,1,0,0,0,0,3,0,18,1,0
2017,991903,"9_2","807","Laura","Clemesha",9,2,"GK",4,60,0,0,8,0,0,0,0,0,0,27,2,0
2017,991904,"1_1","806","Abbey","McCulloch",1,1,"WD",4,60,0,2,2,0,0,0,0,1,0,6,0,0
2017,991904,"12_2","806","Abbey","McCulloch",12,2,"WD",2,30,0,3,0,0,0,0,0,0,0,5,0,2
2017,991904,"13_2","806","Abbey","McCulloch",13,2,"I",1,11,0,2,0,0,0,0,0,1,0,1,0,1
2017,991904,"13_2","806","Abbey","McCulloch",13,2,"WD",2,30,0,9,1,0,0,0,0,0,0,6,0,1
2017,991904,"14_1","806","Abbey","McCulloch",14,1,"WD",4,60,0,6,1,0,0,0,0,2,0,17,0,2
2017,991904,"2_1","806","Abbey","McCulloch",2,1,"WD",4,60,0,7,4,1,1,0,0,1,1,8,0,0
2017,991904,"3_3","806","Abbey","McCulloch",3,3,"WD",4,60,0,8,1,0,0,0,0,0,0,5,0,2
2017,991904,"4_1","806","Abbey","McCulloch",4,1,"WD",4,60,0,2,3,0,0,0,0,0,0,5,0,0
2017,991904,"5_1","806","Abbey","McCulloch",5,1,"WD",4,60,0,7,0,0,0,0,0,0,0,8,0,1
2017,991904,"6_4","806","Abbey","McCulloch",6,4,"WD",4,60,0,6,1,0,0,0,0,0,0,11,0,1
2017,991904,"7_1","806","Abbey","McCulloch",7,1,"WD",4,60,0,6,4,0,0,0,0,0,0,8,0,0
2017,991904,"8_4","806","Abbey","McCulloch",8,4,"WD",4,60,0,4,1,1,0,0,0,1,1,16,0,1
2017,991904,"9_4","806","Abbey","McCulloch",9,4,"WD",2,30,0,4,1,0,0,0,0,0,0,5,0,0
2017,991905,"1_3","807","Gabi","Simpson",1,3,"WD",4,60,0,2,3,1,0,0,0,3,1,6,0,1
2017,991905,"10_2","807","Gabi","Simpson",10,2,"WD",4,60,0,11,2,2,0,0,0,3,2,13,0,1
2017,991905,"11_2","807","Gabi","Simpson",11,2,"WD",4,60,0,6,4,3,0,0,0,0,3,8,0,0
2017,991905,"12_3","807","Gabi","Simpson",12,3,"WD",4,60,0,9,1,2,1,0,0,1,2,10,0,1
